espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=475461","475461","Ecuador","3","Honduras","1","0","2","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=474861","474861","San Marino","0","Andorra","2","0","0","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=474860","474860","Qatar","1","Azerbaijan","2","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476304","476304","Trinidad and Tobago","2","Barbados","0","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476305","476305","Burundi","7","Djibouti","0","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476306","476306","Burundi","1","Djibouti","0","0","1","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=475865","475865","Honduras","2","Nicaragua","0","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=475781","475781","Iran","0","Iraq","1","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","1 ","1"
"http://www.espn.com/soccer/matchstats?gameId=469140","469140","San Marino","0","Moldova","2","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476390","476390","Indonesia","1","Myanmar","3","0","1","0","0","0","0","50%","1 ","1","0","0","0","0","0","0","50%","3 ","3"
"http://www.espn.com/soccer/matchstats?gameId=476594","476594","Curacao","1","El Salvador","1","0","2","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=472908","472908","Scotland","1","Canada","1","7","0","0","1","6","3","63%","17 ","6","11","0","0","2","2","1","37%","10 ","2"
"http://www.espn.com/soccer/matchstats?gameId=467837","467837","Germany","1","England","0","7","0","0","2","4","2","49%","14 ","3","9","0","0","2","7","2","51%","11 ","2"
"http://www.espn.com/soccer/matchstats?gameId=468617","468617","Czech Republic","3","Lithuania","0","0","0","0","0","0","0","0%","3 ","3","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=474859","474859","Cyprus","3","Kazakhstan","1","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476598","476598","Yemen","0","Palestine","1","0","1","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476596","476596","Philippines","0","Malaysia","0","0","2","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476595","476595","Cambodia","2","India","3","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476597","476597","Vietnam","1","Chinese Taipei","1","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=476389","476389","Nigeria","1","Senegal","1","0","3","0","0","0","0","0%","1 ","1","0","2","0","0","0","0","0%","1 ","1"
